epoch,accuracy,dice_coef,iou,loss,lr,mse,precision,recall,val_accuracy,val_dice_coef,val_iou,val_loss,val_mse,val_precision,val_recall
35,0.9721603393554688,0.775007963180542,14.390767097473145,0.2249918431043625,1e-06,158.15631103515625,0.08607126772403717,0.9756953120231628,0.9752365350723267,0.5426909327507019,11.673730850219727,0.4573090374469757,166.091064453125,0.10149738937616348,0.974003255367279
36,0.9717238545417786,0.7742562890052795,14.487874031066895,0.2257433980703354,1e-06,158.1552276611328,0.08482767641544342,0.9768279790878296,0.975358247756958,0.543041467666626,11.550457954406738,0.4569585621356964,166.09213256835938,0.10191474109888077,0.9731006026268005
37,0.9720579385757446,0.7757981419563293,14.454625129699707,0.22420138120651245,1e-06,158.1558380126953,0.08579199016094208,0.9761954545974731,0.9756978154182434,0.5444638729095459,11.51003646850586,0.4555361866950989,166.09104919433594,0.10340186208486557,0.9736992120742798
38,0.9723770022392273,0.7752471566200256,14.494231224060059,0.2247529923915863,1e-06,158.15567016601562,0.08677561581134796,0.9760352969169617,0.9757452011108398,0.5444326400756836,11.52109146118164,0.4555673897266388,166.09104919433594,0.1035877987742424,0.9735376834869385
39,0.9723101854324341,0.7748596668243408,14.50448226928711,0.22514119744300842,1e-06,158.15524291992188,0.08659497648477554,0.9763522744178772,0.9771904349327087,0.5478025078773499,11.183976173400879,0.45219743251800537,166.09490966796875,0.10977417230606079,0.9695849418640137
40,0.9725406765937805,0.7765651941299438,14.602752685546875,0.22343528270721436,1e-06,158.1550750732422,0.08730468899011612,0.9762645959854126,0.9757369756698608,0.5444436073303223,11.57140064239502,0.4555562734603882,166.090087890625,0.10363990068435669,0.974449872970581
41,0.9727926850318909,0.7764434814453125,14.554587364196777,0.22355669736862183,1e-06,158.15513610839844,0.0881064310669899,0.9760720729827881,0.9755716323852539,0.5448822379112244,11.636235237121582,0.4551178514957428,166.08853149414062,0.10305310785770416,0.9756850600242615
42,0.9723019003868103,0.7770655155181885,14.795141220092773,0.22293385863304138,1e-06,158.15457153320312,0.08662308752536774,0.9770318865776062,0.9766483902931213,0.5460433959960938,11.362529754638672,0.4539566934108734,166.09323120117188,0.1073724702000618,0.9711717367172241
43,0.9727705717086792,0.7774195671081543,14.530536651611328,0.2225804179906845,1e-06,158.1551971435547,0.08802753686904907,0.9760220646858215,0.9761073589324951,0.5449327826499939,11.57628059387207,0.45506715774536133,166.0897674560547,0.10524921864271164,0.974440336227417
44,0.9728222489356995,0.778168261051178,14.56384563446045,0.22183191776275635,1e-06,158.1553192138672,0.08819501847028732,0.9759402275085449,0.9768562316894531,0.5471091270446777,11.29150676727295,0.4528908431529999,166.09219360351562,0.10842552781105042,0.9720364212989807
45,0.9725620150566101,0.7772175669670105,14.717034339904785,0.22278347611427307,1e-07,158.15428161621094,0.08743134886026382,0.9769068360328674,0.9775846600532532,0.5479972958564758,11.134828567504883,0.45200270414352417,166.09596252441406,0.1115955337882042,0.9684637784957886
46,0.972890317440033,0.7785813212394714,14.722270011901855,0.22141869366168976,1e-07,158.15460205078125,0.08845067024230957,0.9763782024383545,0.977540910243988,0.5479806065559387,11.141694068908691,0.4520193338394165,166.095947265625,0.11137846857309341,0.9684732556343079
47,0.9728321433067322,0.7775046229362488,14.738962173461914,0.22249479591846466,1e-07,158.1548614501953,0.08824796229600906,0.9762566685676575,0.9773890376091003,0.5477489829063416,11.176474571228027,0.45225095748901367,166.09524536132812,0.1106821745634079,0.9690148830413818
48,0.9730812907218933,0.7784252166748047,14.55718994140625,0.22157549858093262,1e-07,158.15521240234375,0.08904532343149185,0.9759590029716492,0.9776187539100647,0.5482845902442932,11.12503719329834,0.4517153799533844,166.09628295898438,0.11173409968614578,0.9681501984596252
49,0.9728818535804749,0.7781679630279541,14.84781551361084,0.2218324840068817,1e-07,158.15457153320312,0.08843771368265152,0.9766251444816589,0.9776089191436768,0.548427164554596,11.12826156616211,0.4515727162361145,166.09619140625,0.11168766021728516,0.9681786894798279
50,0.9731627702713013,0.7788523435592651,14.71360969543457,0.22114714980125427,1e-07,158.15496826171875,0.0893087312579155,0.9759271740913391,0.9778691530227661,0.5490320920944214,11.070500373840332,0.4509679973125458,166.09738159179688,0.1129026710987091,0.9671810269355774
51,0.9731075167655945,0.7779749631881714,14.609546661376953,0.22202478349208832,1e-07,158.15447998046875,0.08914986997842789,0.9762193560600281,0.9777276515960693,0.5487158298492432,11.111940383911133,0.45128417015075684,166.0967559814453,0.11223237961530685,0.967656135559082
52,0.9729226231575012,0.7792591452598572,14.699399948120117,0.22074086964130402,1e-07,158.1547088623047,0.08855293691158295,0.9763570427894592,0.9777553081512451,0.5484269857406616,11.102449417114258,0.4515730142593384,166.09715270996094,0.1123352125287056,0.967304527759552
53,0.9730396866798401,0.7785898447036743,14.745744705200195,0.22141073644161224,1e-07,158.15447998046875,0.0889422595500946,0.9764112830162048,0.9776037335395813,0.5482670664787292,11.133440017700195,0.451732873916626,166.0963897705078,0.11164126545190811,0.9679886698722839
54,0.9731411933898926,0.7795873284339905,14.627305030822754,0.22041235864162445,1e-07,158.1545867919922,0.08927400410175323,0.976357638835907,0.9782191514968872,0.5490533113479614,10.866774559020996,0.45094671845436096,166.09957885742188,0.11452911794185638,0.9653282165527344
55,0.973210871219635,0.7783256769180298,14.427130699157715,0.22167500853538513,1e-07,158.15487670898438,0.08947606384754181,0.9759714603424072,0.9778264164924622,0.54897540807724,11.08836841583252,0.4510245621204376,166.09719848632812,0.11268932372331619,0.9672475457191467
56,0.973233699798584,0.7792210578918457,14.786081314086914,0.2207784205675125,1e-07,158.15435791015625,0.08958232402801514,0.9763079881668091,0.9778852462768555,0.549033522605896,11.072376251220703,0.450966477394104,166.09744262695312,0.11296742409467697,0.9670004844665527
57,0.9734472036361694,0.7794033885002136,14.682785987854004,0.22059589624404907,1e-07,158.1546630859375,0.09025566279888153,0.9757705330848694,0.9782931208610535,0.5493220686912537,10.729208946228027,0.45067793130874634,166.0997314453125,0.11490660160779953,0.9651951789855957
58,0.9733362197875977,0.7789672613143921,14.538899421691895,0.22103308141231537,1e-07,158.15469360351562,0.08988827466964722,0.975826621055603,0.9779993891716003,0.5492586493492126,11.008960723876953,0.45074135065078735,166.09815979003906,0.11349233984947205,0.9664114117622375
59,0.973167359828949,0.7785896062850952,14.755391120910645,0.22141127288341522,1e-07,158.1543731689453,0.08936264365911484,0.9763849973678589,0.9779821634292603,0.5490840673446655,11.037141799926758,0.45091599225997925,166.09825134277344,0.11339236050844193,0.9663163423538208
