,Image,Accuracy,F1,Jaccard,Recall,Precision,confusion
94,volume-79_slice_19_0,0.9953727722167969,0.9953727722167969,0.9907881696708271,0.9953727722167969,0.9953727722167969,"[[0. 0.]
 [1. 1.]]"
95,volume-79_slice_30_0,0.9985504150390625,0.9985504150390625,0.9971050265880452,0.9985504150390625,0.9985504150390625,"[[0. 0.]
 [1. 1.]]"
96,volume-79_slice_3_0,0.9870758056640625,0.9870758056640625,0.9744814184354428,0.9870758056640625,0.9870758056640625,"[[0. 0.]
 [1. 1.]]"
97,volume-79_slice_54_0,0.9843826293945312,0.9843826293945312,0.9692455622413029,0.9843826293945312,0.9843826293945312,"[[0. 0.]
 [1. 1.]]"
98,volume-79_slice_5_0,0.989471435546875,0.989471435546875,0.9791622625554918,0.989471435546875,0.989471435546875,"[[0. 0.]
 [1. 1.]]"
99,volume-79_slice_63_0,0.9888648986816406,0.9888648986816406,0.9779750474415516,0.9888648986816406,0.9888648986816406,"[[0. 0.]
 [1. 1.]]"
100,volume-79_slice_77_0,0.9939231872558594,0.9939231872558594,0.9879197837239371,0.9939231872558594,0.9939231872558594,"[[0.288      0.00337362]
 [0.712      0.99662638]]"
101,volume-79_slice_78_0,0.9949874877929688,0.9949874877929688,0.9900249755179193,0.9949874877929688,0.9949874877929688,"[[0.56066045 0.00269222]
 [0.43933955 0.99730778]]"
102,volume-79_slice_7_0,0.9969444274902344,0.9969444274902344,0.9939074711441557,0.9969444274902344,0.9969444274902344,"[[0. 0.]
 [1. 1.]]"
103,volume-79_slice_80_0,0.9960136413574219,0.9960136413574219,0.9920589386334535,0.9960136413574219,0.9960136413574219,"[[0.76197917 0.00225959]
 [0.23802083 0.99774041]]"
104,volume-79_slice_96_0,0.9932937622070312,0.9932937622070312,0.9866768724753886,0.9932937622070312,0.9932937622070312,"[[0.89319633 0.00419207]
 [0.10680367 0.99580793]]"
105,volume-80_slice_105_0,0.9978485107421875,0.9978485107421875,0.9957062594211064,0.9978485107421875,0.9978485107421875,"[[0. 0.]
 [1. 1.]]"
106,volume-80_slice_107_0,0.99737548828125,0.99737548828125,0.9947647166250685,0.99737548828125,0.99737548828125,"[[0. 0.]
 [1. 1.]]"
107,volume-80_slice_109_0,0.9983253479003906,0.9983253479003906,0.9966562953428059,0.9983253479003906,0.9983253479003906,"[[0. 0.]
 [1. 1.]]"
108,volume-80_slice_145_0,0.9743881225585938,0.9761979377660917,0.9535026093188894,0.9780144885362902,0.9743881225585938,"[[0.79842229 0.01339988]
 [0.20157771 0.98660012]]"
109,volume-80_slice_178_0,0.8419227600097656,0.8419227600097656,0.727000523744742,0.8419227600097656,0.8419227600097656,"[[0. 0.]
 [1. 1.]]"
110,volume-80_slice_188_0,0.8994598388671875,0.8994598388671875,0.8172894280762565,0.8994598388671875,0.8994598388671875,"[[0. 0.]
 [1. 1.]]"
111,volume-80_slice_190_0,0.9831314086914062,0.9831314086914062,0.9668224754844954,0.9831314086914062,0.9831314086914062,"[[7.79855895e-01 4.69957745e-04]
 [2.20144105e-01 9.99530042e-01]]"
112,volume-80_slice_201_0,0.9630584716796875,0.9630584716796875,0.928749061906794,0.9630584716796875,0.9630584716796875,"[[0. 0.]
 [1. 1.]]"
113,volume-80_slice_210_0,0.9712791442871094,0.9712791442871094,0.9441620036117817,0.9712791442871094,0.9712791442871094,"[[0. 0.]
 [1. 1.]]"
114,volume-80_slice_26_0,1.0,1.0,1.0,1.0,1.0,"[[0. 0.]
 [0. 1.]]"
115,volume-80_slice_32_0,1.0,1.0,1.0,1.0,1.0,"[[0. 0.]
 [0. 1.]]"
116,volume-80_slice_39_0,0.9987144470214844,0.9987144470214844,0.9974321950922161,0.9987144470214844,0.9987144470214844,"[[0. 0.]
 [1. 1.]]"
117,volume-80_slice_47_0,0.9978256225585938,0.9978256225585938,0.9956606804357591,0.9978256225585938,0.9978256225585938,"[[0. 0.]
 [1. 1.]]"
118,volume-80_slice_76_0,0.9999465942382812,0.9999465942382812,0.9998931941806086,0.9999465942382812,0.9999465942382812,"[[0. 0.]
 [1. 1.]]"
119,volume-80_slice_83_0,0.9995613098144531,0.9995613098144531,0.999123004358287,0.9995613098144531,0.9995613098144531,"[[0. 0.]
 [1. 1.]]"
120,volume-80_slice_92_0,0.9981880187988281,0.9981880187988281,0.9963825922724555,0.9981880187988281,0.9981880187988281,"[[0. 0.]
 [1. 1.]]"
121,volume-80_slice_95_0,1.0,1.0,1.0,1.0,1.0,"[[0. 0.]
 [0. 1.]]"
122,volume-80_slice_98_0,0.9988059997558594,0.9988059997558594,0.997614847384524,0.9988059997558594,0.9988059997558594,"[[0. 0.]
 [1. 1.]]"
123,volume-81_slice_0_0,0.999176025390625,0.999176025390625,0.9983534075316359,0.999176025390625,0.999176025390625,"[[0. 0.]
 [1. 1.]]"
