epoch,accuracy,dice_coef,iou,loss,lr,mse,precision,recall,val_accuracy,val_dice_coef,val_iou,val_loss,val_mse,val_precision,val_recall
0,0.7169649004936218,0.5302950739860535,1.6878230571746826,0.46970489621162415,1e-04,158.4251708984375,0.008293071761727333,0.9574704766273499,0.7821207046508789,0.3980088233947754,2.2872314453125,0.6019912362098694,166.2442626953125,0.01175902970135212,0.9954771995544434
1,0.8238505721092224,0.5833937525749207,2.491706371307373,0.4166063964366913,1e-04,158.33175659179688,0.01323933806270361,0.951001763343811,0.6747640371322632,0.3686363697052002,1.6340258121490479,0.6313636302947998,166.35296630859375,0.007910781539976597,0.9997339248657227
2,0.8374378681182861,0.571026086807251,2.6019434928894043,0.4289731979370117,1e-04,158.358642578125,0.013862058520317078,0.9184228777885437,0.5600795149803162,0.35587257146835327,1.4857605695724487,0.6441275477409363,166.4698944091797,0.00584992952644825,0.9999809861183167
3,0.8485451340675354,0.6068390607833862,3.0340301990509033,0.39316073060035706,1e-04,158.30198669433594,0.015478795394301414,0.9559608697891235,0.5909122824668884,0.35872703790664673,1.5281827449798584,0.641273021697998,166.4351348876953,0.006290835794061422,0.9999809861183167
4,0.8637544512748718,0.6199060082435608,3.3713181018829346,0.3800938129425049,1e-04,158.28709411621094,0.01721879094839096,0.9565696716308594,0.7723904252052307,0.40069901943206787,2.667255401611328,0.5993009805679321,166.25393676757812,0.011306329630315304,0.999952495098114
5,0.8717033863067627,0.6285896897315979,3.6680197715759277,0.37141063809394836,1e-04,158.2763671875,0.01832255907356739,0.9584929943084717,0.5545236468315125,0.3541855812072754,1.4711039066314697,0.6458142995834351,166.47401428222656,0.005777076352387667,1.0
6,0.8813918232917786,0.6375653147697449,4.019651412963867,0.36243483424186707,1e-04,158.2661895751953,0.01983880251646042,0.9593967199325562,0.7140918374061584,0.38532906770706177,2.1858038902282715,0.6146708726882935,166.31063842773438,0.009000136516988277,0.9998669624328613
7,0.8854074478149414,0.6445289254188538,4.244064807891846,0.3554714322090149,1e-04,158.2582550048828,0.02060152217745781,0.9625772833824158,0.6805176138877869,0.37850141525268555,2.015393018722534,0.621498703956604,166.3458709716797,0.008054543286561966,0.999895453453064
8,0.8930725455284119,0.6515217423439026,4.532901763916016,0.34847763180732727,1e-04,158.25157165527344,0.022073062136769295,0.9622852802276611,0.6801626682281494,0.3755250573158264,1.9081127643585205,0.6244750022888184,166.34591674804688,0.00804552435874939,0.9998859763145447
9,0.9016517996788025,0.6604695320129395,4.915779113769531,0.3395303189754486,1e-04,158.24224853515625,0.02402273193001747,0.9631996750831604,0.8606838583946228,0.4448568820953369,5.607354164123535,0.5551430583000183,166.16746520996094,0.018468081951141357,0.9997434616088867
10,0.9042620062828064,0.6653763651847839,5.054644584655762,0.3346233069896698,1e-04,158.23594665527344,0.024748574942350388,0.9660244584083557,0.8960413932800293,0.46699926257133484,7.348330020904541,0.5330008268356323,166.13487243652344,0.024728866294026375,0.9988977909088135
11,0.9065361022949219,0.669619619846344,5.231187343597412,0.3303801715373993,1e-04,158.23333740234375,0.02536243014037609,0.9664549231529236,0.9515562653541565,0.43281760811805725,1.8568487167358398,0.5671824216842651,166.22952270507812,0.04749894514679909,0.8888202905654907
12,0.9116372466087341,0.6752634644508362,5.40022087097168,0.32473716139793396,1e-04,158.22787475585938,0.02684614062309265,0.9671326875686646,0.873480498790741,0.4509947896003723,5.593159198760986,0.5490052103996277,166.1553955078125,0.02033529058098793,0.99970543384552
13,0.9152864217758179,0.6790936589241028,5.650279521942139,0.3209065794944763,1e-04,158.2233428955078,0.02802209183573723,0.9677944183349609,0.9349345564842224,0.4941011071205139,7.407303333282471,0.5058988332748413,166.11135864257812,0.03914206102490425,0.9891775250434875
14,0.9195151329040527,0.6855857372283936,5.84339714050293,0.3144143521785736,1e-04,158.21826171875,0.0295132864266634,0.9683704972267151,0.920901358127594,0.48695108294487,9.629853248596191,0.5130488276481628,166.11180114746094,0.03248750418424606,0.9984607100486755
15,0.9227069616317749,0.6905895471572876,6.064447402954102,0.30941131711006165,1e-04,158.21517944335938,0.030738454312086105,0.9685444235801697,0.90483158826828,0.473764568567276,8.200145721435547,0.5262354612350464,166.12600708007812,0.027025312185287476,0.999363362789154
16,0.9280592799186707,0.6975169777870178,6.418736457824707,0.3024834394454956,1e-04,158.2072296142578,0.03309301286935806,0.9705118536949158,0.9281535744667053,0.49239951372146606,9.72789478302002,0.5076004266738892,166.10682678222656,0.035721711814403534,0.9971494674682617
17,0.9287225008010864,0.6997390389442444,6.598694801330566,0.3002607226371765,1e-04,158.2064208984375,0.03340129926800728,0.9705498814582825,0.9019185304641724,0.4719689190387726,7.769421100616455,0.528031051158905,166.12831115722656,0.026234053075313568,0.999809980392456
18,0.9280161261558533,0.7007489204406738,6.614440441131592,0.2992517054080963,1e-04,158.2056121826172,0.03311451897025108,0.9717854857444763,0.9217089414596558,0.48840200901031494,9.801263809204102,0.5115979313850403,166.10986328125,0.03285426273941994,0.999458372592926
19,0.9452139139175415,0.7257609367370605,8.330090522766113,0.2742389440536499,1e-05,158.1845245361328,0.04367995262145996,0.9754231572151184,0.9470965266227722,0.5079028010368347,10.369568824768066,0.49209707975387573,166.09231567382812,0.04838782176375389,0.9944224953651428
20,0.9479409456253052,0.7304776906967163,8.523927688598633,0.2695220112800598,1e-05,158.18243408203125,0.04594812169671059,0.9749805927276611,0.9492219686508179,0.5098502039909363,10.28366470336914,0.49014976620674133,166.09176635742188,0.05035072937607765,0.993111252784729
