,Image,Accuracy,F1,Jaccard,Recall,Precision,confusion
874,volume-90_slice_546_0,1.0,1.0,1.0,1.0,1.0,"[[0. 0.]
 [0. 1.]]"
875,volume-90_slice_552_0,1.0,1.0,1.0,1.0,1.0,"[[0. 0.]
 [0. 1.]]"
876,volume-90_slice_559_0,1.0,1.0,1.0,1.0,1.0,"[[0. 0.]
 [0. 1.]]"
877,volume-90_slice_569_0,1.0,1.0,1.0,1.0,1.0,"[[0. 0.]
 [0. 1.]]"
878,volume-90_slice_571_0,1.0,1.0,1.0,1.0,1.0,"[[0. 0.]
 [0. 1.]]"
879,volume-90_slice_574_0,1.0,1.0,1.0,1.0,1.0,"[[0. 0.]
 [0. 1.]]"
880,volume-90_slice_584_0,1.0,1.0,1.0,1.0,1.0,"[[0. 0.]
 [0. 1.]]"
881,volume-90_slice_602_0,1.0,1.0,1.0,1.0,1.0,"[[0. 0.]
 [0. 1.]]"
882,volume-90_slice_608_0,1.0,1.0,1.0,1.0,1.0,"[[0. 0.]
 [0. 1.]]"
883,volume-90_slice_613_0,1.0,1.0,1.0,1.0,1.0,"[[0. 0.]
 [0. 1.]]"
884,volume-90_slice_625_0,1.0,1.0,1.0,1.0,1.0,"[[0. 0.]
 [0. 1.]]"
885,volume-90_slice_629_0,1.0,1.0,1.0,1.0,1.0,"[[0. 0.]
 [0. 1.]]"
886,volume-90_slice_642_0,1.0,1.0,1.0,1.0,1.0,"[[0. 0.]
 [0. 1.]]"
887,volume-90_slice_649_0,1.0,1.0,1.0,1.0,1.0,"[[0. 0.]
 [0. 1.]]"
888,volume-90_slice_64_0,1.0,1.0,1.0,1.0,1.0,"[[0. 0.]
 [0. 1.]]"
889,volume-90_slice_652_0,1.0,1.0,1.0,1.0,1.0,"[[0. 0.]
 [0. 1.]]"
890,volume-90_slice_677_0,1.0,1.0,1.0,1.0,1.0,"[[0. 0.]
 [0. 1.]]"
891,volume-90_slice_679_0,1.0,1.0,1.0,1.0,1.0,"[[0. 0.]
 [0. 1.]]"
892,volume-90_slice_685_0,1.0,1.0,1.0,1.0,1.0,"[[0. 0.]
 [0. 1.]]"
893,volume-90_slice_708_0,1.0,1.0,1.0,1.0,1.0,"[[0. 0.]
 [0. 1.]]"
894,volume-90_slice_714_0,1.0,1.0,1.0,1.0,1.0,"[[0. 0.]
 [0. 1.]]"
895,volume-90_slice_720_0,1.0,1.0,1.0,1.0,1.0,"[[0. 0.]
 [0. 1.]]"
896,volume-90_slice_731_0,1.0,1.0,1.0,1.0,1.0,"[[0. 0.]
 [0. 1.]]"
897,volume-90_slice_734_0,1.0,1.0,1.0,1.0,1.0,"[[0. 0.]
 [0. 1.]]"
898,volume-90_slice_747_0,1.0,1.0,1.0,1.0,1.0,"[[0. 0.]
 [0. 1.]]"
899,volume-90_slice_86_0,1.0,1.0,1.0,1.0,1.0,"[[0. 0.]
 [0. 1.]]"
900,volume-90_slice_89_0,1.0,1.0,1.0,1.0,1.0,"[[0. 0.]
 [0. 1.]]"
901,volume-90_slice_8_0,1.0,1.0,1.0,1.0,1.0,"[[0. 0.]
 [0. 1.]]"
902,volume-90_slice_97_0,1.0,1.0,1.0,1.0,1.0,"[[0. 0.]
 [0. 1.]]"
903,volume-91_slice_115_0,1.0,1.0,1.0,1.0,1.0,"[[0. 0.]
 [0. 1.]]"
904,volume-91_slice_122_0,1.0,1.0,1.0,1.0,1.0,"[[0. 0.]
 [0. 1.]]"
905,volume-91_slice_13_0,1.0,1.0,1.0,1.0,1.0,"[[0. 0.]
 [0. 1.]]"
906,volume-91_slice_155_0,1.0,1.0,1.0,1.0,1.0,"[[0. 0.]
 [0. 1.]]"
