epoch,accuracy,dice_coef,iou,loss,lr,mse,precision,recall,val_accuracy,val_dice_coef,val_iou,val_loss,val_mse,val_precision,val_recall
16,0.9945155382156372,0.8686407804489136,47.33855056762695,0.13135990500450134,1e-05,158.10739135742188,0.44641023874282837,0.9984080791473389,0.9944471716880798,0.5761485695838928,26.08842658996582,0.4238514006137848,166.04725646972656,0.46173521876335144,0.9930922389030457
17,0.9947675466537476,0.8702884912490845,49.28528594970703,0.12971210479736328,1e-05,158.10696411132812,0.46794193983078003,0.9985647201538086,0.9944758415222168,0.5722875595092773,26.21771812438965,0.42771250009536743,166.04344177246094,0.46485069394111633,0.9959237575531006
18,0.9949502944946289,0.8710688948631287,51.47944259643555,0.1289309412240982,1e-05,158.10667419433594,0.48493492603302,0.9986667633056641,0.9946836829185486,0.5674953460693359,23.081087112426758,0.43250465393066406,166.0494842529297,0.4819221496582031,0.9914104342460632
19,0.9950690865516663,0.8718741536140442,53.054378509521484,0.12812674045562744,1e-06,158.1063995361328,0.49668315052986145,0.9988232254981995,0.994774341583252,0.5662450790405273,22.849302291870117,0.43375495076179504,166.05018615722656,0.49014437198638916,0.9906883239746094
20,0.9951615929603577,0.8722585439682007,53.80717086791992,0.12774087488651276,1e-06,158.1063232421875,0.5061687231063843,0.9988191723823547,0.9948347806930542,0.5657109022140503,22.62165069580078,0.4342891573905945,166.05178833007812,0.49560487270355225,0.9894720911979675
21,0.9952153563499451,0.8725898265838623,54.45657730102539,0.12741026282310486,1e-06,158.1062469482422,0.5119492411613464,0.9988545179367065,0.9948907494544983,0.5649366974830627,22.663869857788086,0.43506330251693726,166.05360412597656,0.5007101893424988,0.9880943298339844
22,0.995259165763855,0.8728731870651245,55.11288070678711,0.12712623178958893,1e-06,158.10617065429688,0.5166481733322144,0.9989063143730164,0.9949337840080261,0.5642082095146179,22.758102416992188,0.4357917904853821,166.054443359375,0.5048093795776367,0.9873626828193665
23,0.9952967762947083,0.8730445504188538,55.730159759521484,0.12695598602294922,1e-06,158.1060791015625,0.5208345055580139,0.9989447593688965,0.9949836730957031,0.5631969571113586,22.76227569580078,0.43680307269096375,166.0550079345703,0.5097272992134094,0.9868496060371399
24,0.9953315258026123,0.8732014298439026,56.21836471557617,0.12679839134216309,1e-07,158.10601806640625,0.5247317552566528,0.9989705085754395,0.9949943423271179,0.5627654790878296,22.62504005432129,0.43723443150520325,166.05538940429688,0.5107507109642029,0.986564576625824
25,0.9953378438949585,0.8732233047485352,56.27461624145508,0.12677641212940216,1e-07,158.1060028076172,0.5253474116325378,0.9989710450172424,0.9949963092803955,0.5626135468482971,22.59266471862793,0.4373864531517029,166.05545043945312,0.510932445526123,0.9864980578422546
26,0.9953402876853943,0.8732441663742065,56.34253692626953,0.12675534188747406,1e-07,158.1060028076172,0.5256325006484985,0.9989765882492065,0.9949992299079895,0.562507688999176,22.58747673034668,0.4374922811985016,166.0554962158203,0.5112347602844238,0.9864600300788879
27,0.9953435063362122,0.8732646703720093,56.409786224365234,0.1267356276512146,1e-07,158.1060028076172,0.5259935855865479,0.998982846736908,0.9950029253959656,0.5624099373817444,22.588729858398438,0.437590092420578,166.0554962158203,0.5116130113601685,0.9864315390586853
28,0.995347797870636,0.8732835650444031,56.47596740722656,0.1267162412405014,1e-07,158.10598754882812,0.5263997912406921,0.9989867210388184,0.9950074553489685,0.5623143315315247,22.59417724609375,0.43768563866615295,166.05551147460938,0.5120548605918884,0.986412525177002
29,0.9953517913818359,0.8733020424842834,56.54102325439453,0.12669771909713745,1e-07,158.10598754882812,0.5268319249153137,0.9989913105964661,0.9950121641159058,0.5622183680534363,22.60035514831543,0.43778160214424133,166.05552673339844,0.5125629901885986,0.986412525177002
30,0.9953553676605225,0.8733204007148743,56.60531234741211,0.126679465174675,1e-07,158.10598754882812,0.527267575263977,0.9989957213401794,0.9950170516967773,0.5621225833892822,22.606494903564453,0.437877357006073,166.0555419921875,0.513062059879303,0.986412525177002
31,0.9953590631484985,0.8733382225036621,56.669151306152344,0.1266615390777588,1e-07,158.10595703125,0.5277035236358643,0.9990008473396301,0.9950219988822937,0.5620249509811401,22.612186431884766,0.4379749894142151,166.05555725097656,0.5135654211044312,0.9863555431365967
32,0.9953627586364746,0.8733558058738708,56.732276916503906,0.1266440898180008,1e-07,158.10595703125,0.5281484723091125,0.9990045428276062,0.9950271248817444,0.5619251132011414,22.615081787109375,0.43807485699653625,166.05555725097656,0.5140843391418457,0.9863460063934326
33,0.9953658580780029,0.8733735084533691,56.79526901245117,0.1266268938779831,1e-07,158.10595703125,0.5285975933074951,0.9990094900131226,0.9950315952301025,0.5618256330490112,22.615453720092773,0.43817442655563354,166.05555725097656,0.5145576000213623,0.9863935112953186
